id,label,model list,text 
2015441,Fuel Supply,"['FORD FUSION 2016', 'LINCOLN MKZ 2016']","certain vehicles fail to comply with the requirements of canada motor vehicle safety standard 301 – fuel system integrity. the affected vehicles may have a fuel tank that was not manufactured to specification and may cause the vehicle to fail to meet the requirements of the standard. improperly manufactured fuel tanks have thin walls that may crack if the vehicle is involved in a crash, which could result in a fuel leak. fuel leakage, in the presence of an ignition source, could result in a fire causing injury and/or property damage.  correction: dealers will replace the fuel tank."
2015508,Seats And Restraints,['FORD MUSTANG 2016'],"certain vehicles may not comply with the requirements of canada motor vehicle safety standards (cmvss) 210.1 - user-ready tether anchorages for restraint systems and (cmvss) 209 – seat belt assemblies.  front and rear seat belts may have been damaged prior to installation and may fail to conform to cmvss 209 assembly performance standards, and the strength requirements of the cmvss 210.1 standard.  these issues could result in the belts not adequately restraining occupants in a crash, increasing the risk of injury and/or damage to property.  correction: dealers will replace both front seatbelt retractors and pretensioners as well as both rear seatbelt retractors, rear seatbelt buckles, and rear child safety seat tether anchors."
2015509,Fuel Supply,"['FORD EDGE 2009', 'FORD EDGE 2010', 'LINCOLN MKX 2009', 'LINCOLN MKX 2010']","on certain vehicles registered and operated in areas where road salt is used on the roadways during winter months for extended time periods (ontario, quebec, new brunswick, nova scotia, prince edward island and newfoundland-labrador), corrosion may occur underneath the fuel tank mounting reinforcement brackets at the weld seam.  this could result in a small hole to form in the fuel tank resulting in a fuel vapour leak or fuel leak.  a malfunction indicator lamp (mil) may illuminate, and/or fuel odour or liquid fuel may be observed.  a fuel leak in the presence of an ignition source could result in a fire causing injury and/or property damage.  correction: dealers will inspect, and if necessary, repair or replace the fuel tank.  note: this recall is an expansion of recall 2014-482."
2015510,Brakes,['FORD E450 CUTAWAY CHASSIS CAB 2016'],"on certain cutaway chassis vehicles equipped with 6.8l engines and optional trailer brake controllers, during tow operation, the integrated trailer brake controller may not actuate the trailer brakes when the driver depresses the brake pedal.  there would be no warning to the driver that vehicle braking does not actuate the trailer brakes, which could increase stopping distances, potentially resulting in a crash causing injury and/or damage to property.  correction: dealers will reprogram the powertrain control module. note: this recall is superseded by recall 2016-036."
2015554,Fuel Supply,"['FORD FUSION 2010', 'FORD FUSION 2011']","on certain vehicles equipped with canister purge valves (cpv's), the valve may not operate properly.  this could result in pressure changes inside the  fuel tank which may result in a fatigue crack in the upper surface of the metal fuel tank, resulting in seepage of fuel, or fuel vapor. fuel leakage, in the presence of an ignition source, could lead to a fire causing injury and/or property damage.  correction: dealers will inspect the canister purge valve and tank."
2015607,Seats And Restraints,['FORD F150 2015'],"certain vehicles may not comply with the requirements of canada motor vehicle safety standards (cmvss) 210 - seat belt anchorages and (cmvss) 209 – seat belt assemblies.  front seat belt anchorages may have pretensioner cables that were not properly crimped and may fail to conform to cmvss 209 assembly performance standards, and the strength requirements of the cmvss 210 standard.  these issues could result in the belts not adequately restraining occupants in a crash, increasing the risk of injury.  correction: dealers will replace front driver and/or passenger seat belt retractors and pretensioners."
2015608,Powertrain,['FORD TRANSIT 2015'],"certain vehicles equipped with dual rear wheels may have been manufactured with defective rear drive axle shafts. under certain conditions, these axles could fracture and break without warning. this could result in a loss of motive power or cause unintended vehicle movement when the transmission shift lever is placed in the park position, increasing the risk of a crash causing injury and/or damage to property. correction: dealers will replace both rear axle shafts."
2015609,Brakes,"['FORD F650 2016', 'FORD F750 2016']","on certain vehicles equipped with air brakes and rear air suspension, the rear service brake and parking brake air lines could contact the rear axle housing during vehicle operation, causing the lines to wear. over time, this could result in an air leak in the service or parking brake lines. an air leak in the parking brake lines could result in inadvertent parking brake application. an air leak in the rear service brake line could affect rear service brake performance, potentially resulting in a loss of rear service brake function. these conditions could increase the risk of crash causing injury and/or damage to property: correction: dealers will inspect air lines for damage and repair as necessary, as well as install revised rear brake chambers."
2011400,Brakes,"['DODGE JOURNEY 2012', 'FIAT 500 2012']","certain vehicles may have had their brake system inadvertently filled with contaminated brake fluid during vehicle assembly.  this could damage certain brake components, which could increase stopping distance, and result in a crash causing property damage and/or personal injury.  correction: dealers will replace all brake components that come in contact with hydraulic brake fluid."
2012046,Lights And Instruments,"['DODGE CHARGER 2011', 'DODGE CHARGER 2012']","on certain dodge charger police vehicles, an overheated bulb harness connector could result in a loss of low beam headlamp operation.  the sudden loss of low beam headlamp illumination, should it occur during a rainy/snowy day, or during hours of darkness, could compromise the driver's ability to see the road and its users, which could result in a crash causing property damage and/or personal injury.  correction: dealers will replace both headlamp harnesses. note: this recall is superseded by recall 2012049."
2012049,Brakes,"['DODGE CHARGER 2011', 'DODGE CHARGER 2012']","on certain dodge charger police vehicles, a power distribution center bus bar could overheat, causing a loss of antilock brake system (abs) and electronic stability control (esc) system function.  loss of abs/esc could increase the risk of a crash, which may result in property damage and/or personal injury.  correction: dealers will relocate the abs/esc system fuse within the power distribution center."
2012263,Airbag,['DODGE DURANGO 2013'],"on certain dodge durango vehicles with three-row, seven-passenger seating, an incorrect occupant restraint control (orc) module may have been installed during vehicle assembly.  as a result, third row seat occupants may not benefit from the added protection provided by the lateral airbags during a crash (where lateral airbag deployment is warranted), which could increase the risk of personal injury.  correction: dealers will replace the orc module."
2012327,Powertrain,"['DODGE DAKOTA 2009', 'DODGE DAKOTA 2010', 'DODGE RAM 2009', 'DODGE RAM 2010', 'RAM 1500 2010']","on certain vehicles built between july 1, 2009 and november 30, 2009, the rear axle pinion nut may have been incorrectly manufactured and could loosen. if the pinion nut was to separate from the pinion, the rear driveshaft could become detached from the rear axle, or fully detached from the vehicle. pinion nut separation could also cause the rear axle differential to fail suddenly, causing rear wheel lockup. these issues could result in loss of propulsion, danger to other road users, loss of vehicle control and possible crash causing property damage and/or personal injury. correction: dealers will install a pinion nut retainer."
2012406,Label,['DODGE DURANGO 2013'],certain vehicles fail to comply with the requirements of canada motor vehicle safety standard 110 - tire selection and rims.  the tire and loading information label contains incorrect vehicle seating capacity information. correction: owners will be provided with labels and installation instructions.
2013046,Airbag,"['DODGE VIPER 2003', 'DODGE VIPER 2004']","on certain vehicles, a defect in the supplemental restraint system could result in an inadvertent deployment of the front airbag, side curtain airbag and/or seatbelt pretensioner. unintended seatbelt pretensioner and/or airbag deployment, in a non-warranted (non-impact) situation, could startle the driver, which could result in a vehicle crash causing property damage and/or personal injury. in some instances, inadvertent deployment could cause minor injuries to vehicle occupants.  correction: dealers will install an in-line jumper wiring harness to correct the issue."
